px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.060146,-0.046879,0.170563,0.79563,0.045304,-0.604086,-0.572247,-0.270981,-0.774017,0
0.065798,-0.047271,0.182019,0.768864,0.040929,-0.638101,-0.608652,-0.258953,-0.749991,0
0.071851,-0.047687,0.193576,0.736999,0.021138,-0.675563,-0.642711,-0.287412,-0.710153,0
0.078449,-0.04827,0.204364,0.706042,0.048989,-0.706474,-0.680096,-0.231203,-0.695712,0
0.085157,-0.047705,0.215154,0.673098,0.038076,-0.738572,-0.713427,-0.229672,-0.662022,0
0.092132,-0.047408,0.225546,0.637809,0.01833,-0.769976,-0.743087,-0.248249,-0.621445,0
0.099226,-0.046411,0.235232,0.605007,0.030782,-0.795625,-0.774188,-0.2107,-0.596857,0
0.106474,-0.045494,0.24449,0.569881,0.027237,-0.821276,-0.801693,-0.200919,-0.562956,0
0.113898,-0.04487,0.253112,0.533733,0.028442,-0.845175,-0.827273,-0.189679,-0.528811,0
0.121181,-0.043682,0.26126,0.496815,-0.001328,-0.867855,-0.849024,-0.207937,-0.485717,0
0.128628,-0.043054,0.268318,0.460806,0.027468,-0.887076,-0.872163,-0.171003,-0.458355,0
0.135737,-0.042492,0.274714,0.425303,0.041728,-0.904089,-0.891214,-0.154703,-0.426386,0
0.142731,-0.04166,0.280646,0.387537,0.015955,-0.921716,-0.907196,-0.170993,-0.384392,0
0.149264,-0.040643,0.285677,0.353908,-0.000617,-0.93528,-0.920943,-0.174655,-0.348367,0
0.155438,-0.039556,0.289817,0.321228,0.006704,-0.946978,-0.93429,-0.161049,-0.318065,0
0.161036,-0.038347,0.293288,0.290538,-0.01378,-0.956764,-0.94438,-0.165114,-0.2844,0
0.165947,-0.037503,0.295785,0.263048,-0.004316,-0.964773,-0.953482,-0.153772,-0.259282,0
0.170114,-0.036172,0.297522,0.238217,-0.001155,-0.971211,-0.961224,-0.143329,-0.235597,0
0.173462,-0.034861,0.298432,0.216324,0.007649,-0.976292,-0.96771,-0.130842,-0.215448,0
0.175918,-0.033248,0.2987,0.198584,-0.009457,-0.980038,-0.971828,-0.131419,-0.195653,0
0.177388,-0.031537,0.29813,0.184054,-0.008885,-0.982876,-0.975824,-0.121556,-0.181635,0
0.177999,-0.02965,0.296734,0.172378,0.003295,-0.985025,-0.979479,-0.10545,-0.17176,0
0.177537,-0.02757,0.294596,0.165348,0.000716,-0.986235,-0.981779,-0.094838,-0.16467,0
0.176148,-0.025291,0.291607,0.161536,0.005186,-0.986853,-0.983621,-0.080196,-0.161428,0
0.173717,-0.022949,0.287868,0.161815,-0.000487,-0.986821,-0.984482,-0.068897,-0.161397,0
0.170203,-0.020754,0.283409,0.165568,0.025813,-0.98586,-0.985041,-0.044079,-0.166585,0
0.165479,-0.018541,0.278105,0.174946,0.031209,-0.984083,-0.984041,-0.027469,-0.17581,0
0.159671,-0.016428,0.271933,0.189468,0.039896,-0.981076,-0.981763,-0.008146,-0.189932,0
0.15286,-0.014796,0.264977,0.208672,0.045045,-0.976948,-0.977981,0.006688,-0.208585,0
0.14494,-0.013639,0.257039,0.233466,0.055479,-0.970781,-0.972318,0.023179,-0.23251,0
0.136174,-0.013067,0.248131,0.262307,0.060861,-0.963063,-0.964831,0.034361,-0.260617,0
0.126421,-0.013294,0.237955,0.297201,0.093847,-0.950192,-0.95435,0.060259,-0.29255,0
0.115287,-0.014092,0.226354,0.339874,0.056037,-0.9388,-0.940317,0.038338,-0.338135,0
0.102192,-0.016238,0.212469,0.395296,0.071869,-0.915738,-0.918503,0.041409,-0.39324,0
0.086343,-0.019688,0.195346,0.47013,0.087493,-0.87825,-0.88257,0.038743,-0.468582,0
0.067934,-0.023751,0.174263,0.563829,0.093336,-0.820601,-0.82525,0.024505,-0.564236,0
0.048225,-0.027286,0.148918,0.671009,0.078689,-0.737262,-0.738718,-0.014313,-0.673862,0
0.028948,-0.029915,0.119128,0.782715,0.073728,-0.617998,-0.615553,-0.054969,-0.786176,0
0.01273,-0.031707,0.085741,0.880076,0.085083,-0.467148,-0.461019,-0.082467,-0.88355,0
0.00122,-0.032134,0.049165,0.954916,0.097438,-0.28043,-0.272265,-0.089134,-0.958085,0
-0.002877,-0.031906,0.020548,0.983459,0.110105,-0.143827,-0.130462,-0.120253,-0.984134,0
-0.000887,-0.034426,0.027996,0.976377,0.115205,-0.182798,-0.167311,-0.132237,-0.976996,0
0.001364,-0.036874,0.036605,0.967283,0.120511,-0.223252,-0.205783,-0.141993,-0.968241,0
0.004437,-0.038905,0.046248,0.957309,0.120202,-0.262889,-0.25038,-0.109691,-0.961913,0
0.008,-0.041181,0.05679,0.943718,0.12651,-0.305601,-0.298279,-0.073731,-0.951627,0
0.012051,-0.042077,0.067606,0.924921,0.118844,-0.361106,-0.348056,-0.11731,-0.930105,0
0.01655,-0.041954,0.078444,0.906095,0.067389,-0.417672,-0.388656,-0.257446,-0.884686,0
0.021518,-0.04275,0.088802,0.884814,0.053926,-0.462813,-0.434274,-0.264502,-0.861072,0
0.026849,-0.044948,0.098182,0.861928,0.109301,-0.495109,-0.483455,-0.117131,-0.867498,0
0.031542,-0.04389,0.106459,0.845082,0.025214,-0.534042,-0.506138,-0.284044,-0.814336,0
0.035775,-0.04449,0.112643,0.830688,0.016315,-0.556498,-0.528985,-0.288524,-0.798078,0
0.038553,-0.046142,0.116233,0.820847,0.071556,-0.566649,-0.546458,-0.190162,-0.815612,0
0.039624,-0.046812,0.116843,0.823995,0.074117,-0.561728,-0.541337,-0.189737,-0.819118,0
0.038908,-0.047295,0.114961,0.834282,0.058999,-0.548172,-0.519632,-0.248164,-0.817555,0
0.037302,-0.048294,0.110238,0.853396,0.073707,-0.516026,-0.488458,-0.232567,-0.841024,0
0.035036,-0.049466,0.104119,0.872792,0.081297,-0.481274,-0.447455,-0.260626,-0.855487,0
0.032917,-0.05044,0.096991,0.893471,0.096452,-0.438642,-0.4051,-0.248628,-0.879817,0
0.031117,-0.05137,0.090365,0.908494,0.106273,-0.404159,-0.363383,-0.276712,-0.889597,0
0.030201,-0.052228,0.084894,0.920498,0.120193,-0.371804,-0.331473,-0.263647,-0.905878,0
0.030197,-0.05266,0.081583,0.927774,0.125699,-0.351332,-0.31274,-0.251648,-0.915897,0
0.030792,-0.052814,0.080941,0.928029,0.123931,-0.351287,-0.306184,-0.283327,-0.908833,0
0.032245,-0.052731,0.082522,0.925905,0.11928,-0.35843,-0.315714,-0.276656,-0.907627,0
0.034125,-0.052085,0.085832,0.920119,0.107689,-0.376542,-0.334192,-0.285398,-0.898256,0
